Frame_314: FPS: 849.3675, Total Parameters: 400000, Avg Tiles Hit: 329531.00
Frame_315: FPS: 821.4204, Total Parameters: 400000, Avg Tiles Hit: 331351.00
Frame_316: FPS: 845.3378, Total Parameters: 400000, Avg Tiles Hit: 332802.00
Frame_317: FPS: 843.7648, Total Parameters: 400000, Avg Tiles Hit: 334743.00
Frame_318: FPS: 834.3901, Total Parameters: 400000, Avg Tiles Hit: 336357.00
Frame_319: FPS: 808.6949, Total Parameters: 400000, Avg Tiles Hit: 337774.00
Frame_320: FPS: 834.1727, Total Parameters: 400000, Avg Tiles Hit: 339514.00
Frame_321: FPS: 831.9259, Total Parameters: 400000, Avg Tiles Hit: 341038.00
Frame_322: FPS: 805.1925, Total Parameters: 400000, Avg Tiles Hit: 342392.00
Frame_323: FPS: 827.7981, Total Parameters: 400000, Avg Tiles Hit: 344220.00
Frame_324: FPS: 822.1111, Total Parameters: 400000, Avg Tiles Hit: 345596.00
Frame_325: FPS: 822.7465, Total Parameters: 400000, Avg Tiles Hit: 347361.00
Frame_326: FPS: 819.3680, Total Parameters: 400000, Avg Tiles Hit: 348167.00
Frame_327: FPS: 795.0941, Total Parameters: 400000, Avg Tiles Hit: 349917.00
Frame_328: FPS: 817.7530, Total Parameters: 400000, Avg Tiles Hit: 351135.00
Frame_329: FPS: 807.8242, Total Parameters: 400000, Avg Tiles Hit: 352449.00
Frame_330: FPS: 814.5165, Total Parameters: 400000, Avg Tiles Hit: 353977.00
Frame_331: FPS: 785.8814, Total Parameters: 400000, Avg Tiles Hit: 355945.00
Frame_332: FPS: 808.4875, Total Parameters: 400000, Avg Tiles Hit: 357262.00
Frame_333: FPS: 799.9298, Total Parameters: 400000, Avg Tiles Hit: 359301.00
Frame_334: FPS: 802.6854, Total Parameters: 400000, Avg Tiles Hit: 360272.00
Frame_335: FPS: 804.5206, Total Parameters: 400000, Avg Tiles Hit: 361373.00
Frame_336: FPS: 802.7776, Total Parameters: 400000, Avg Tiles Hit: 362588.00
Frame_337: FPS: 797.9271, Total Parameters: 400000, Avg Tiles Hit: 363865.00
Frame_338: FPS: 795.7397, Total Parameters: 400000, Avg Tiles Hit: 365331.00
Frame_339: FPS: 796.3228, Total Parameters: 400000, Avg Tiles Hit: 366550.00
Frame_340: FPS: 762.4399, Total Parameters: 400000, Avg Tiles Hit: 367698.00
Frame_341: FPS: 790.9960, Total Parameters: 400000, Avg Tiles Hit: 368083.00
Frame_342: FPS: 793.1515, Total Parameters: 400000, Avg Tiles Hit: 369027.00
Frame_343: FPS: 792.3768, Total Parameters: 400000, Avg Tiles Hit: 370384.00
Frame_344: FPS: 766.7033, Total Parameters: 400000, Avg Tiles Hit: 371248.00
Frame_345: FPS: 787.2798, Total Parameters: 400000, Avg Tiles Hit: 371757.00
Frame_346: FPS: 788.7633, Total Parameters: 400000, Avg Tiles Hit: 373042.00
Frame_347: FPS: 784.7507, Total Parameters: 400000, Avg Tiles Hit: 374599.00
Frame_348: FPS: 782.7618, Total Parameters: 400000, Avg Tiles Hit: 375508.00
Frame_349: FPS: 783.2442, Total Parameters: 400000, Avg Tiles Hit: 377182.00
Frame_350: FPS: 919.4547, Total Parameters: 400000, Avg Tiles Hit: 293532.00
Frame_351: FPS: 883.8915, Total Parameters: 400000, Avg Tiles Hit: 297790.00
Frame_352: FPS: 874.8212, Total Parameters: 400000, Avg Tiles Hit: 302166.00
Frame_353: FPS: 897.9168, Total Parameters: 400000, Avg Tiles Hit: 305468.00
Frame_354: FPS: 896.7112, Total Parameters: 400000, Avg Tiles Hit: 308813.00
Frame_355: FPS: 865.0047, Total Parameters: 400000, Avg Tiles Hit: 311990.00
Frame_356: FPS: 884.2307, Total Parameters: 400000, Avg Tiles Hit: 314741.00
Frame_357: FPS: 882.3111, Total Parameters: 400000, Avg Tiles Hit: 317160.00
Frame_358: FPS: 882.1960, Total Parameters: 400000, Avg Tiles Hit: 319772.00
Frame_359: FPS: 873.7296, Total Parameters: 400000, Avg Tiles Hit: 321791.00
Frame_360: FPS: 864.6053, Total Parameters: 400000, Avg Tiles Hit: 324780.00
Frame_361: FPS: 859.2719, Total Parameters: 400000, Avg Tiles Hit: 326675.00
Frame_362: FPS: 852.6377, Total Parameters: 400000, Avg Tiles Hit: 328780.00
Frame_363: FPS: 851.5610, Total Parameters: 400000, Avg Tiles Hit: 330765.00
Frame_364: FPS: 821.1422, Total Parameters: 400000, Avg Tiles Hit: 332536.00
Frame_365: FPS: 844.4341, Total Parameters: 400000, Avg Tiles Hit: 334731.00
Frame_366: FPS: 839.7812, Total Parameters: 400000, Avg Tiles Hit: 336832.00
Frame_367: FPS: 837.1814, Total Parameters: 400000, Avg Tiles Hit: 339062.00
Frame_368: FPS: 833.2894, Total Parameters: 400000, Avg Tiles Hit: 340955.00
Frame_369: FPS: 831.1477, Total Parameters: 400000, Avg Tiles Hit: 342623.00
Frame_370: FPS: 801.9610, Total Parameters: 400000, Avg Tiles Hit: 344312.00
Frame_371: FPS: 801.3129, Total Parameters: 400000, Avg Tiles Hit: 345791.00
Frame_372: FPS: 822.0998, Total Parameters: 400000, Avg Tiles Hit: 347395.00
Frame_373: FPS: 816.8802, Total Parameters: 400000, Avg Tiles Hit: 349023.00
Frame_374: FPS: 819.6915, Total Parameters: 400000, Avg Tiles Hit: 350456.00
Frame_375: FPS: 813.5923, Total Parameters: 400000, Avg Tiles Hit: 352358.00
Frame_376: FPS: 811.6651, Total Parameters: 400000, Avg Tiles Hit: 353798.00
Frame_377: FPS: 812.5992, Total Parameters: 400000, Avg Tiles Hit: 354963.00
Frame_378: FPS: 810.2336, Total Parameters: 400000, Avg Tiles Hit: 355681.00
Frame_379: FPS: 806.6916, Total Parameters: 400000, Avg Tiles Hit: 356842.00
Frame_380: FPS: 805.2002, Total Parameters: 400000, Avg Tiles Hit: 358349.00
Frame_381: FPS: 771.5465, Total Parameters: 400000, Avg Tiles Hit: 359819.00
Frame_382: FPS: 805.1708, Total Parameters: 400000, Avg Tiles Hit: 361519.00
Frame_383: FPS: 777.2843, Total Parameters: 400000, Avg Tiles Hit: 363381.00
Frame_384: FPS: 801.5181, Total Parameters: 400000, Avg Tiles Hit: 364962.00
Frame_385: FPS: 772.1103, Total Parameters: 400000, Avg Tiles Hit: 366741.00
Frame_386: FPS: 791.2005, Total Parameters: 400000, Avg Tiles Hit: 368060.00
Frame_387: FPS: 771.7338, Total Parameters: 400000, Avg Tiles Hit: 369471.00
Frame_388: FPS: 792.0850, Total Parameters: 400000, Avg Tiles Hit: 370681.00
Frame_389: FPS: 787.6302, Total Parameters: 400000, Avg Tiles Hit: 372042.00
Frame_390: FPS: 787.8003, Total Parameters: 400000, Avg Tiles Hit: 373014.00
Frame_391: FPS: 783.5046, Total Parameters: 400000, Avg Tiles Hit: 375325.00
Frame_392: FPS: 756.8883, Total Parameters: 400000, Avg Tiles Hit: 376123.00
Frame_393: FPS: 782.2363, Total Parameters: 400000, Avg Tiles Hit: 377413.00
Frame_394: FPS: 782.1415, Total Parameters: 400000, Avg Tiles Hit: 378534.00
Frame_395: FPS: 755.5058, Total Parameters: 400000, Avg Tiles Hit: 379735.00
Frame_396: FPS: 779.5481, Total Parameters: 400000, Avg Tiles Hit: 380727.00
Frame_397: FPS: 777.5077, Total Parameters: 400000, Avg Tiles Hit: 381699.00
Frame_398: FPS: 775.9772, Total Parameters: 400000, Avg Tiles Hit: 382410.00
Frame_399: FPS: 773.3417, Total Parameters: 400000, Avg Tiles Hit: 383364.00
Frame_400: FPS: 887.3998, Total Parameters: 400000, Avg Tiles Hit: 294113.00
Frame_401: FPS: 907.3336, Total Parameters: 400000, Avg Tiles Hit: 298042.00
Frame_402: FPS: 905.0898, Total Parameters: 400000, Avg Tiles Hit: 302022.00
Frame_403: FPS: 899.9764, Total Parameters: 400000, Avg Tiles Hit: 304864.00
Frame_404: FPS: 896.3222, Total Parameters: 400000, Avg Tiles Hit: 307982.00
Frame_405: FPS: 889.7359, Total Parameters: 400000, Avg Tiles Hit: 310349.00
Frame_406: FPS: 860.6631, Total Parameters: 400000, Avg Tiles Hit: 312949.00
Frame_407: FPS: 887.4937, Total Parameters: 400000, Avg Tiles Hit: 315263.00
Frame_408: FPS: 881.1452, Total Parameters: 400000, Avg Tiles Hit: 317419.00
Frame_409: FPS: 879.6649, Total Parameters: 400000, Avg Tiles Hit: 320116.00
Frame_410: FPS: 832.4030, Total Parameters: 400000, Avg Tiles Hit: 322274.00
Frame_411: FPS: 837.6931, Total Parameters: 400000, Avg Tiles Hit: 324346.00
Frame_412: FPS: 857.1174, Total Parameters: 400000, Avg Tiles Hit: 326083.00
Frame_413: FPS: 827.9991, Total Parameters: 400000, Avg Tiles Hit: 328106.00
Frame_414: FPS: 847.4985, Total Parameters: 400000, Avg Tiles Hit: 330239.00
Frame_415: FPS: 846.8021, Total Parameters: 400000, Avg Tiles Hit: 331905.00
Frame_416: FPS: 816.5860, Total Parameters: 400000, Avg Tiles Hit: 333638.00
Frame_417: FPS: 816.5303, Total Parameters: 400000, Avg Tiles Hit: 335490.00
Frame_418: FPS: 837.7817, Total Parameters: 400000, Avg Tiles Hit: 337412.00
Frame_419: FPS: 835.0613, Total Parameters: 400000, Avg Tiles Hit: 339329.00
Frame_420: FPS: 832.1718, Total Parameters: 400000, Avg Tiles Hit: 340662.00
Frame_421: FPS: 831.6900, Total Parameters: 400000, Avg Tiles Hit: 343036.00
Frame_422: FPS: 828.6813, Total Parameters: 400000, Avg Tiles Hit: 344204.00
Frame_423: FPS: 827.3344, Total Parameters: 400000, Avg Tiles Hit: 346023.00
Frame_424: FPS: 822.0209, Total Parameters: 400000, Avg Tiles Hit: 347773.00
Frame_425: FPS: 818.8034, Total Parameters: 400000, Avg Tiles Hit: 348624.00
Frame_426: FPS: 819.4081, Total Parameters: 400000, Avg Tiles Hit: 350556.00
Frame_427: FPS: 814.9739, Total Parameters: 400000, Avg Tiles Hit: 352077.00
Frame_428: FPS: 813.8733, Total Parameters: 400000, Avg Tiles Hit: 353937.00
Frame_429: FPS: 810.0537, Total Parameters: 400000, Avg Tiles Hit: 356038.00
Frame_430: FPS: 806.9570, Total Parameters: 400000, Avg Tiles Hit: 356846.00
Frame_431: FPS: 808.6185, Total Parameters: 400000, Avg Tiles Hit: 358024.00
Frame_432: FPS: 804.0395, Total Parameters: 400000, Avg Tiles Hit: 360210.00
Frame_433: FPS: 804.0996, Total Parameters: 400000, Avg Tiles Hit: 361718.00
Frame_434: FPS: 800.8829, Total Parameters: 400000, Avg Tiles Hit: 363280.00
Frame_435: FPS: 795.5555, Total Parameters: 400000, Avg Tiles Hit: 364545.00
Frame_436: FPS: 797.1386, Total Parameters: 400000, Avg Tiles Hit: 366031.00
Frame_437: FPS: 795.5042, Total Parameters: 400000, Avg Tiles Hit: 366953.00
Frame_438: FPS: 791.8338, Total Parameters: 400000, Avg Tiles Hit: 368410.00
Frame_439: FPS: 794.3186, Total Parameters: 400000, Avg Tiles Hit: 369460.00
Frame_440: FPS: 768.2860, Total Parameters: 400000, Avg Tiles Hit: 369788.00
Frame_441: FPS: 790.2092, Total Parameters: 400000, Avg Tiles Hit: 370932.00
Frame_442: FPS: 786.0596, Total Parameters: 400000, Avg Tiles Hit: 372246.00
Frame_443: FPS: 787.7707, Total Parameters: 400000, Avg Tiles Hit: 373868.00
Frame_444: FPS: 763.6184, Total Parameters: 400000, Avg Tiles Hit: 375028.00
Frame_445: FPS: 781.6969, Total Parameters: 400000, Avg Tiles Hit: 376116.00
Frame_446: FPS: 783.3261, Total Parameters: 400000, Avg Tiles Hit: 377086.00
Frame_447: FPS: 781.2964, Total Parameters: 400000, Avg Tiles Hit: 378193.00
Frame_448: FPS: 750.9541, Total Parameters: 400000, Avg Tiles Hit: 379630.00
Frame_449: FPS: 779.7307, Total Parameters: 400000, Avg Tiles Hit: 380437.00
Frame_450: FPS: 919.3197, Total Parameters: 400000, Avg Tiles Hit: 294144.00
Frame_451: FPS: 907.8030, Total Parameters: 400000, Avg Tiles Hit: 298718.00
Frame_452: FPS: 906.8177, Total Parameters: 400000, Avg Tiles Hit: 301772.00
Frame_453: FPS: 900.9856, Total Parameters: 400000, Avg Tiles Hit: 305575.00
Frame_454: FPS: 895.4745, Total Parameters: 400000, Avg Tiles Hit: 309030.00
Frame_455: FPS: 892.0521, Total Parameters: 400000, Avg Tiles Hit: 312172.00
Frame_456: FPS: 884.7417, Total Parameters: 400000, Avg Tiles Hit: 314586.00
Frame_457: FPS: 869.2119, Total Parameters: 400000, Avg Tiles Hit: 317792.00
Frame_458: FPS: 880.9213, Total Parameters: 400000, Avg Tiles Hit: 319691.00
Frame_459: FPS: 873.2094, Total Parameters: 400000, Avg Tiles Hit: 322625.00
Frame_460: FPS: 863.0610, Total Parameters: 400000, Avg Tiles Hit: 325028.00
Frame_461: FPS: 861.4144, Total Parameters: 400000, Avg Tiles Hit: 327008.00
Frame_462: FPS: 855.6050, Total Parameters: 400000, Avg Tiles Hit: 329004.00
Frame_463: FPS: 850.2249, Total Parameters: 400000, Avg Tiles Hit: 331218.00
Frame_464: FPS: 844.9342, Total Parameters: 400000, Avg Tiles Hit: 333102.00
Frame_465: FPS: 845.1794, Total Parameters: 400000, Avg Tiles Hit: 334743.00
Frame_466: FPS: 838.5405, Total Parameters: 400000, Avg Tiles Hit: 337071.00
Frame_467: FPS: 839.3325, Total Parameters: 400000, Avg Tiles Hit: 338336.00
Frame_468: FPS: 831.8764, Total Parameters: 400000, Avg Tiles Hit: 340922.00
Frame_469: FPS: 830.8728, Total Parameters: 400000, Avg Tiles Hit: 343318.00
Frame_470: FPS: 802.1067, Total Parameters: 400000, Avg Tiles Hit: 344336.00
Frame_471: FPS: 825.4587, Total Parameters: 400000, Avg Tiles Hit: 346303.00
Frame_472: FPS: 820.5831, Total Parameters: 400000, Avg Tiles Hit: 348508.00
Frame_473: FPS: 819.3088, Total Parameters: 400000, Avg Tiles Hit: 350083.00
Frame_474: FPS: 813.5828, Total Parameters: 400000, Avg Tiles Hit: 351834.00
Frame_475: FPS: 812.7583, Total Parameters: 400000, Avg Tiles Hit: 353031.00
Frame_476: FPS: 812.4308, Total Parameters: 400000, Avg Tiles Hit: 354649.00
Frame_477: FPS: 811.7735, Total Parameters: 400000, Avg Tiles Hit: 355704.00
Frame_478: FPS: 812.5788, Total Parameters: 400000, Avg Tiles Hit: 357227.00
Frame_479: FPS: 808.8867, Total Parameters: 400000, Avg Tiles Hit: 358015.00
Frame_480: FPS: 804.6441, Total Parameters: 400000, Avg Tiles Hit: 359787.00
Frame_481: FPS: 796.8750, Total Parameters: 400000, Avg Tiles Hit: 360389.00
Frame_482: FPS: 805.1121, Total Parameters: 400000, Avg Tiles Hit: 361552.00
Frame_483: FPS: 800.4397, Total Parameters: 400000, Avg Tiles Hit: 362745.00
Frame_484: FPS: 792.1748, Total Parameters: 400000, Avg Tiles Hit: 364285.00
Frame_485: FPS: 800.0366, Total Parameters: 400000, Avg Tiles Hit: 365091.00
Frame_486: FPS: 797.5509, Total Parameters: 400000, Avg Tiles Hit: 366709.00
Frame_487: FPS: 790.9140, Total Parameters: 400000, Avg Tiles Hit: 368390.00
Frame_488: FPS: 794.2780, Total Parameters: 400000, Avg Tiles Hit: 369406.00
Frame_489: FPS: 790.5667, Total Parameters: 400000, Avg Tiles Hit: 370437.00
Frame_490: FPS: 789.5428, Total Parameters: 400000, Avg Tiles Hit: 371676.00
Frame_491: FPS: 789.5369, Total Parameters: 400000, Avg Tiles Hit: 372876.00
Frame_492: FPS: 785.3737, Total Parameters: 400000, Avg Tiles Hit: 374143.00
Frame_493: FPS: 783.8707, Total Parameters: 400000, Avg Tiles Hit: 375643.00
Frame_494: FPS: 784.3280, Total Parameters: 400000, Avg Tiles Hit: 377136.00
Frame_495: FPS: 782.5384, Total Parameters: 400000, Avg Tiles Hit: 377829.00
Frame_496: FPS: 755.1957, Total Parameters: 400000, Avg Tiles Hit: 379778.00
Frame_497: FPS: 775.6858, Total Parameters: 400000, Avg Tiles Hit: 380947.00
Frame_498: FPS: 775.8322, Total Parameters: 400000, Avg Tiles Hit: 382510.00
Frame_499: FPS: 771.6572, Total Parameters: 400000, Avg Tiles Hit: 383694.00
Frame_500: FPS: 888.7461, Total Parameters: 400000, Avg Tiles Hit: 294072.00
Frame_501: FPS: 879.7258, Total Parameters: 400000, Avg Tiles Hit: 298178.00
Frame_502: FPS: 904.5492, Total Parameters: 400000, Avg Tiles Hit: 302246.00
Frame_503: FPS: 901.8302, Total Parameters: 400000, Avg Tiles Hit: 304982.00
Frame_504: FPS: 898.5112, Total Parameters: 400000, Avg Tiles Hit: 308221.00
Frame_505: FPS: 889.3586, Total Parameters: 400000, Avg Tiles Hit: 310917.00
Frame_506: FPS: 889.5680, Total Parameters: 400000, Avg Tiles Hit: 313137.00
Frame_507: FPS: 885.3319, Total Parameters: 400000, Avg Tiles Hit: 315754.00
Frame_508: FPS: 879.7148, Total Parameters: 400000, Avg Tiles Hit: 318579.00
Frame_509: FPS: 851.8256, Total Parameters: 400000, Avg Tiles Hit: 320204.00
Frame_510: FPS: 872.7987, Total Parameters: 400000, Avg Tiles Hit: 322403.00
Frame_511: FPS: 863.0220, Total Parameters: 400000, Avg Tiles Hit: 324817.00
Frame_512: FPS: 856.6902, Total Parameters: 400000, Avg Tiles Hit: 327299.00
Frame_513: FPS: 851.9709, Total Parameters: 400000, Avg Tiles Hit: 329300.00
Frame_514: FPS: 848.1480, Total Parameters: 400000, Avg Tiles Hit: 331584.00
Frame_515: FPS: 839.2267, Total Parameters: 400000, Avg Tiles Hit: 333350.00
Frame_516: FPS: 840.8014, Total Parameters: 400000, Avg Tiles Hit: 335659.00
Frame_517: FPS: 797.5463, Total Parameters: 400000, Avg Tiles Hit: 337916.00
Frame_518: FPS: 831.9358, Total Parameters: 400000, Avg Tiles Hit: 339933.00
Frame_519: FPS: 833.5875, Total Parameters: 400000, Avg Tiles Hit: 342055.00
Frame_520: FPS: 829.0449, Total Parameters: 400000, Avg Tiles Hit: 343410.00
Frame_521: FPS: 824.9083, Total Parameters: 400000, Avg Tiles Hit: 345089.00
Frame_522: FPS: 824.7477, Total Parameters: 400000, Avg Tiles Hit: 346831.00
Frame_523: FPS: 822.1740, Total Parameters: 400000, Avg Tiles Hit: 348064.00
Frame_524: FPS: 820.4130, Total Parameters: 400000, Avg Tiles Hit: 349996.00
Frame_525: FPS: 816.3396, Total Parameters: 400000, Avg Tiles Hit: 351652.00
Frame_526: FPS: 809.9989, Total Parameters: 400000, Avg Tiles Hit: 353143.00
Frame_527: FPS: 814.4548, Total Parameters: 400000, Avg Tiles Hit: 354325.00
Frame_528: FPS: 811.1817, Total Parameters: 400000, Avg Tiles Hit: 355542.00
Frame_529: FPS: 782.9927, Total Parameters: 400000, Avg Tiles Hit: 357051.00
Frame_530: FPS: 805.8205, Total Parameters: 400000, Avg Tiles Hit: 358594.00
Frame_531: FPS: 803.4219, Total Parameters: 400000, Avg Tiles Hit: 360216.00
Frame_532: FPS: 801.5931, Total Parameters: 400000, Avg Tiles Hit: 361310.00
Frame_533: FPS: 800.6506, Total Parameters: 400000, Avg Tiles Hit: 363093.00
Frame_534: FPS: 772.1757, Total Parameters: 400000, Avg Tiles Hit: 364730.00
Frame_535: FPS: 799.8825, Total Parameters: 400000, Avg Tiles Hit: 365456.00
Frame_536: FPS: 771.7693, Total Parameters: 400000, Avg Tiles Hit: 366975.00
Frame_537: FPS: 794.2013, Total Parameters: 400000, Avg Tiles Hit: 368196.00
Frame_538: FPS: 794.4284, Total Parameters: 400000, Avg Tiles Hit: 369300.00
Frame_539: FPS: 791.8323, Total Parameters: 400000, Avg Tiles Hit: 370217.00
Frame_540: FPS: 790.9990, Total Parameters: 400000, Avg Tiles Hit: 371045.00
Frame_541: FPS: 787.1542, Total Parameters: 400000, Avg Tiles Hit: 372455.00
Frame_542: FPS: 766.4679, Total Parameters: 400000, Avg Tiles Hit: 373556.00
Frame_543: FPS: 785.6517, Total Parameters: 400000, Avg Tiles Hit: 374260.00
Frame_544: FPS: 784.5100, Total Parameters: 400000, Avg Tiles Hit: 375680.00
Frame_545: FPS: 785.5134, Total Parameters: 400000, Avg Tiles Hit: 376374.00
Frame_546: FPS: 761.2678, Total Parameters: 400000, Avg Tiles Hit: 377237.00
Frame_547: FPS: 783.3261, Total Parameters: 400000, Avg Tiles Hit: 377524.00
Frame_548: FPS: 778.7275, Total Parameters: 400000, Avg Tiles Hit: 378917.00
Frame_549: FPS: 777.2771, Total Parameters: 400000, Avg Tiles Hit: 379795.00
Frame_550: FPS: 920.0416, Total Parameters: 400000, Avg Tiles Hit: 290956.00
Frame_551: FPS: 919.8075, Total Parameters: 400000, Avg Tiles Hit: 295699.00
Frame_552: FPS: 906.4121, Total Parameters: 400000, Avg Tiles Hit: 299225.00
Frame_553: FPS: 903.9838, Total Parameters: 400000, Avg Tiles Hit: 302006.00
Frame_554: FPS: 899.1121, Total Parameters: 400000, Avg Tiles Hit: 305661.00
Frame_555: FPS: 898.9329, Total Parameters: 400000, Avg Tiles Hit: 307841.00
Frame_556: FPS: 861.5329, Total Parameters: 400000, Avg Tiles Hit: 310478.00
Frame_557: FPS: 887.8807, Total Parameters: 400000, Avg Tiles Hit: 313422.00
Frame_558: FPS: 857.5397, Total Parameters: 400000, Avg Tiles Hit: 315769.00
Frame_559: FPS: 878.8281, Total Parameters: 400000, Avg Tiles Hit: 318215.00
Frame_560: FPS: 879.6815, Total Parameters: 400000, Avg Tiles Hit: 319734.00
Frame_561: FPS: 844.5718, Total Parameters: 400000, Avg Tiles Hit: 322209.00
Frame_562: FPS: 866.0370, Total Parameters: 400000, Avg Tiles Hit: 324120.00
Frame_563: FPS: 856.8653, Total Parameters: 400000, Avg Tiles Hit: 325949.00
Frame_564: FPS: 828.1528, Total Parameters: 400000, Avg Tiles Hit: 327717.00
Frame_565: FPS: 849.2282, Total Parameters: 400000, Avg Tiles Hit: 329835.00
Frame_566: FPS: 821.3368, Total Parameters: 400000, Avg Tiles Hit: 332308.00
Frame_567: FPS: 841.6838, Total Parameters: 400000, Avg Tiles Hit: 333799.00
Frame_568: FPS: 842.8576, Total Parameters: 400000, Avg Tiles Hit: 335001.00
Frame_569: FPS: 838.3109, Total Parameters: 400000, Avg Tiles Hit: 337198.00
Frame_570: FPS: 836.3984, Total Parameters: 400000, Avg Tiles Hit: 339147.00
Frame_571: FPS: 831.7296, Total Parameters: 400000, Avg Tiles Hit: 341031.00
Frame_572: FPS: 830.1081, Total Parameters: 400000, Avg Tiles Hit: 342680.00
Frame_573: FPS: 828.7615, Total Parameters: 400000, Avg Tiles Hit: 344114.00
Frame_574: FPS: 801.9579, Total Parameters: 400000, Avg Tiles Hit: 345816.00
Frame_575: FPS: 821.9113, Total Parameters: 400000, Avg Tiles Hit: 347303.00
Frame_576: FPS: 817.3100, Total Parameters: 400000, Avg Tiles Hit: 349519.00
Frame_577: FPS: 818.9921, Total Parameters: 400000, Avg Tiles Hit: 350829.00
Frame_578: FPS: 815.3050, Total Parameters: 400000, Avg Tiles Hit: 351696.00
Frame_579: FPS: 787.2192, Total Parameters: 400000, Avg Tiles Hit: 353115.00
Frame_580: FPS: 813.8622, Total Parameters: 400000, Avg Tiles Hit: 354402.00
Frame_581: FPS: 813.0844, Total Parameters: 400000, Avg Tiles Hit: 355278.00
Frame_582: FPS: 805.6952, Total Parameters: 400000, Avg Tiles Hit: 357106.00
Frame_583: FPS: 809.2816, Total Parameters: 400000, Avg Tiles Hit: 357871.00
Frame_584: FPS: 774.5685, Total Parameters: 400000, Avg Tiles Hit: 359232.00
Frame_585: FPS: 798.5500, Total Parameters: 400000, Avg Tiles Hit: 360165.00
Frame_586: FPS: 804.2908, Total Parameters: 400000, Avg Tiles Hit: 361459.00
Frame_587: FPS: 802.9220, Total Parameters: 400000, Avg Tiles Hit: 361963.00
Frame_588: FPS: 794.9343, Total Parameters: 400000, Avg Tiles Hit: 363452.00
Frame_589: FPS: 801.0481, Total Parameters: 400000, Avg Tiles Hit: 364988.00
Frame_590: FPS: 797.6540, Total Parameters: 400000, Avg Tiles Hit: 365901.00
Frame_591: FPS: 770.9324, Total Parameters: 400000, Avg Tiles Hit: 367231.00
Frame_592: FPS: 793.6197, Total Parameters: 400000, Avg Tiles Hit: 367461.00
Frame_593: FPS: 768.6732, Total Parameters: 400000, Avg Tiles Hit: 368157.00
Frame_594: FPS: 794.5172, Total Parameters: 400000, Avg Tiles Hit: 369512.00
Frame_595: FPS: 791.5514, Total Parameters: 400000, Avg Tiles Hit: 370177.00
Frame_596: FPS: 789.7970, Total Parameters: 400000, Avg Tiles Hit: 370969.00
Frame_597: FPS: 790.3924, Total Parameters: 400000, Avg Tiles Hit: 372496.00
Frame_598: FPS: 788.2163, Total Parameters: 400000, Avg Tiles Hit: 373441.00
Frame_599: FPS: 786.5844, Total Parameters: 400000, Avg Tiles Hit: 374363.00
Frame_600: FPS: 909.6280, Total Parameters: 400000, Avg Tiles Hit: 290629.00
